00:07:52, 0.1, 238,    8,   1222, 12.2, 42.4,     55,   24, 0.4, 50.0, 7.4, 237, 1723,   2876, 891.0, 22.3,    913, 1751, 1.0, 50.0,  0.0, 0.0, 8.0,  90, 2, 0.0, 0.0,   0, 
00:08:02, 0.1, 238,    8,   1222, 12.2, 42.4,     55,   24, 0.3, 50.0, 7.4, 238, 1726,   2876, 891.0, 22.3,    913, 1754, 1.0, 50.0,  0.0, 0.0, 8.0,  90, 2, 0.0, 0.0,   0, 
00:08:12, 0.1, 238,    8,   1222, 12.2, 42.4,     55,   24, 0.3, 50.0, 7.4, 238, 1725,   2876, 891.0, 22.3,    913, 1753, 1.0, 50.0,  0.0, 0.0, 8.0,  90, 2, 0.0, 0.0,   0, 
00:08:22, 0.1, 237,    8,   1222, 12.2, 42.4,     55,   24, 0.4, 50.0, 7.4, 237, 1721,   2876, 891.0, 22.3,    913, 1749, 1.0, 50.0,  0.0, 0.0, 8.0,  90, 2, 0.0, 0.0,   0, 
00:08:32, 0.1, 239,    8,   1222, 12.2, 42.4,     55,   25, 0.3, 50.0, 7.4, 239, 1740,   2876, 891.0, 22.3,    913, 1768, 1.0, 50.0,  0.0, 0.0, 8.0,  90, 2, 0.0, 0.0,   0, 
00:08:42, 0.1, 238,    8,   1222, 12.2, 42.4,     55,   24, 0.3, 50.0, 7.4, 238, 1726,   2876, 891.0, 22.3,    913, 1755, 1.0, 50.0,  0.0, 0.0, 8.0,  90, 2, 0.0, 0.0,   0, 
00:08:52, 0.1, 238,    8,   1222, 12.2, 42.4,     55,   25, 0.3, 50.0, 7.4, 238, 1727,   2876, 891.0, 22.3,    913, 1756, 1.0, 50.0,  0.0, 0.0, 8.0,  90, 2, 0.0, 0.0,   0, 
00:09:02, 0.1, 238,    8,   1222, 12.2, 42.4,     55,   24, 0.3, 50.0, 7.4, 238, 1725,   2876, 891.0, 22.3,    913, 1755, 1.0, 50.0,  0.0, 0.0, 8.0,  90, 2, 0.0, 0.0,   0, 
00:09:12, 0.1, 239,    9,   1222, 12.2, 42.4,     55,   25, 0.4, 50.0, 7.4, 238, 1728,   2876, 891.0, 22.3,    913, 1757, 1.0, 50.0,  0.0, 0.0, 8.0,  90, 2, 0.0, 0.0,   0, 
00:09:22, 0.1, 238,    9,   1222, 12.2, 42.4,     55,   25, 0.4, 50.0, 7.4, 238, 1725,   2876, 891.0, 22.3,    913, 1754, 1.0, 50.0,  0.0, 0.0, 8.0,  90, 2, 0.0, 0.0,   0, 
00:09:32, 0.1, 237,    8,   1222, 12.2, 42.4,     55,   24, 0.3, 50.0, 7.3, 237, 1706,   2876, 891.0, 22.3,    913, 1734, 1.0, 50.0,  0.0, 0.0, 8.0,  90, 2, 0.0, 0.0,   0, 
00:09:42, 0.1, 237,    9,   1222, 12.2, 42.4,     55,   24, 0.4, 50.0, 7.3, 237, 1709,   2876, 891.0, 22.3,    913, 1738, 1.0, 50.0,  0.0, 0.0, 8.0,  90, 2, 0.0, 0.0,   0, 
00:09:52, 0.1, 237,    8,   1222, 12.2, 42.4,     55,   24, 0.3, 50.0, 7.3, 237, 1707,   2876, 891.0, 22.3,    913, 1736, 1.0, 50.0,  0.0, 0.0, 8.0,  90, 2, 0.0, 0.0,   0, 
00:10:02, 0.1, 237,    8,   1222, 12.2, 42.4,     55,   24, 0.3, 50.0, 7.3, 237, 1708,   2876, 891.0, 22.3,    913, 1736, 1.0, 50.0,  0.0, 0.0, 8.0,  90, 2, 0.0, 0.0,   0, 
00:10:12, 0.1, 237,    8,   1222, 12.2, 42.4,     55,   24, 0.3, 50.0, 7.3, 237, 1709,   2876, 891.0, 22.3,    913, 1738, 1.0, 50.0,  0.0, 0.0, 8.0,  90, 2, 0.0, 0.0,   0, 
00:10:22, 0.1, 237,    8,   1222, 12.2, 42.4,     55,   24, 0.3, 50.0, 7.3, 237, 1711,   2876, 891.0, 22.3,    913, 1740, 1.0, 50.0,  0.0, 0.0, 8.0,  90, 2, 0.0, 0.0,   0, 
00:10:32, 0.1, 237,    8,   1222, 12.2, 42.4,     55,   24, 0.3, 50.0, 7.3, 237, 1711,   2876, 891.0, 22.3,    913, 1740, 1.0, 50.0,  0.0, 0.0, 8.0,  90, 2, 0.0, 0.0,   0, 
00:10:42, 0.1, 237,    8,   1222, 12.2, 42.4,     55,   24, 0.3, 50.0, 7.3, 237, 1708,   2876, 891.0, 22.3,    913, 1737, 1.0, 50.0,  0.0, 0.0, 8.0,  90, 2, 0.0, 0.0,   0, 
00:10:52, 0.1, 237,    9,   1222, 12.2, 42.4,     55,   24, 0.4, 50.0, 7.3, 237, 1710,   2876, 891.0, 22.3,    913, 1739, 1.0, 50.0,  0.0, 0.0, 8.0,  90, 2, 0.0, 0.0,   0, 
00:11:02, 0.1, 237,    8,   1222, 12.2, 42.4,     55,   25, 0.3, 50.0, 7.3, 237, 1708,   2876, 891.0, 22.3,    913, 1737, 1.0, 50.0,  0.0, 0.0, 8.0,  90, 2, 0.0, 0.0,   0, 
00:11:12, 0.1, 240,    8,   1222, 12.2, 42.4,     55,   24, 0.3, 50.0, 1.8, 240,  282,   2876, 891.0, 22.3,    913,  429, 0.7, 50.0,  0.0, 0.0, 8.0,  90, 2, 0.0, 0.0,   0, 
00:11:22, 0.1, 240,    9,   1222, 12.2, 42.4,     55,   25, 0.4, 50.0, 1.8, 240,  282,   2876, 891.0, 22.3,    913,  429, 0.7, 50.0,  0.0, 0.0, 8.0,  90, 2, 0.0, 0.0,   0, 
00:11:32, 0.1, 240,    8,   1222, 12.2, 42.4,     55,   25, 0.3, 50.0, 1.8, 240,  282,   2876, 891.0, 22.3,    913,  429, 0.7, 50.0,  0.0, 0.0, 8.0,  90, 2, 0.0, 0.0,   0, 
00:11:42, 0.1, 240,    8,   1222, 12.2, 42.4,     55,   25, 0.3, 50.0, 1.8, 240,  282,   2876, 891.0, 22.3,    913,  429, 0.7, 50.0,  0.0, 0.0, 8.0,  90, 2, 0.0, 0.0,   0, 
00:11:52, 0.1, 239,    8,   1222, 12.2, 42.4,     55,   25, 0.3, 50.0, 1.8, 239,  281,   2876, 891.0, 22.3,    913,  427, 0.7, 50.0,  0.0, 0.0, 8.0,  90, 2, 0.0, 0.0,   0, 
00:12:02, 0.1, 239,    8,   1222, 12.2, 42.4,     55,   24, 0.3, 50.0, 1.6, 239,  255,   2876, 891.0, 22.3,    913,  380, 0.7, 50.0,  0.0, 0.0, 8.0,  90, 2, 0.0, 0.0,   0, 
00:12:12, 0.1, 239,    8,   1222, 12.2, 42.4,     55,   24, 0.3, 50.0, 0.9, 239,  158,   2876, 891.0, 22.3,    913,  204, 0.8, 50.0,  0.0, 0.0, 8.0,  90, 2, 0.0, 0.0,   0, 
00:12:22, 0.1, 239,    8,   1222, 12.2, 42.4,     55,   24, 0.3, 50.0, 0.9, 239,  158,   2876, 891.0, 22.3,    913,  203, 0.8, 50.0,  0.0, 0.0, 8.0,  90, 2, 0.0, 0.0,   0, 
00:12:32, 0.1, 239,    8,   1222, 12.2, 42.4,     55,   25, 0.3, 50.0, 0.9, 239,  158,   2876, 891.0, 22.3,    913,  203, 0.8, 50.0,  0.0, 0.0, 8.0,  90, 2, 0.0, 0.0,   0, 
00:12:42, 0.1, 238,    8,   1222, 12.2, 42.4,     55,   25, 0.3, 50.0, 0.8, 238,  157,   2876, 891.0, 22.3,    913,  202, 0.8, 50.0,  0.0, 0.0, 8.0,  90, 2, 0.0, 0.0,   0, 
00:12:52, 0.1, 239,    9,   1222, 12.2, 42.4,     55,   24, 0.4, 50.0, 0.8, 239,  157,   2876, 891.0, 22.3,    913,  203, 0.8, 50.0,  0.0, 0.0, 8.0,  90, 2, 0.0, 0.0,   0, 
00:13:02, 0.1, 239,    9,   1222, 12.2, 42.4,     55,   25, 0.4, 50.0, 0.8, 239,  157,   2876, 891.0, 22.3,    913,  203, 0.8, 50.0,  0.0, 0.0, 8.0,  90, 2, 0.0, 0.0,   0, 
00:13:12, 0.1, 240,    8,   1222, 12.2, 42.4,     55,   24, 0.3, 50.0, 0.9, 240,  157,   2876, 891.0, 22.3,    913,  204, 0.8, 50.0,  0.0, 0.0, 8.0,  90, 2, 0.0, 0.0,   0, 
00:13:22, 0.1, 240,    9,   1222, 12.2, 42.4,     55,   24, 0.4, 50.0, 0.9, 240,  158,   2876, 891.0, 22.3,    913,  204, 0.8, 50.0,  0.0, 0.0, 8.0,  90, 2, 0.0, 0.0,   0, 
00:13:32, 0.1, 239,    8,   1222, 12.2, 42.4,     55,   25, 0.3, 50.0, 0.8, 239,  157,   2876, 891.0, 22.3,    913,  204, 0.8, 50.0,  0.0, 0.0, 8.0,  90, 2, 0.0, 0.0,   0, 
00:13:42, 0.1, 240,    8,   1222, 12.2, 42.4,     55,   25, 0.3, 50.0, 0.9, 240,  157,   2876, 891.0, 22.3,    913,  204, 0.8, 50.0,  0.0, 0.0, 8.0,  90, 2, 0.0, 0.0,   0, 
00:13:52, 0.1, 239,    9,   1222, 12.2, 42.4,     55,   25, 0.3, 50.0, 0.8, 239,  157,   2876, 891.0, 22.3,    913,  203, 0.8, 50.0,  0.0, 0.0, 8.0,  90, 2, 0.0, 0.0,   0, 
00:14:02, 0.1, 239,    9,   1222, 12.2, 42.4,     55,   25, 0.3, 50.0, 0.8, 239,  157,   2876, 891.0, 22.3,    913,  203, 0.8, 50.0,  0.0, 0.0, 8.0,  90, 2, 0.0, 0.0,   0, 
00:14:12, 0.1, 240,    8,   1222, 12.2, 42.4,     55,   24, 0.3, 50.0, 0.9, 240,  158,   2876, 891.0, 22.3,    913,  205, 0.8, 50.0,  0.0, 0.0, 8.0,  90, 2, 0.0, 0.0,   0, 
00:14:22, 0.1, 240,    9,   1222, 12.2, 42.4,     55,   25, 0.4, 50.0, 0.8, 240,  157,   2876, 891.0, 22.3,    913,  204, 0.8, 50.0,  0.0, 0.0, 8.0,  90, 2, 0.0, 0.0,   0, 
00:14:32, 0.1, 240,    8,   1222, 12.2, 42.4,     55,   24, 0.3, 50.0, 0.8, 240,  156,   2876, 891.0, 22.3,    913,  204, 0.8, 50.0,  0.0, 0.0, 8.0,  90, 2, 0.0, 0.0,   0, 
00:14:42, 0.1, 239,    8,   1222, 12.2, 42.4,     55,   24, 0.3, 50.0, 0.8, 239,  157,   2876, 891.0, 22.3,    913,  203, 0.8, 50.0,  0.0, 0.0, 8.0,  90, 2, 0.0, 0.0,   0, 
00:14:52, 0.1, 239,    8,   1222, 12.2, 42.4,     55,   24, 0.3, 50.0, 1.7, 239,  289,   2876, 891.0, 22.3,    913,  401, 0.7, 50.0,  0.0, 0.0, 8.0,  90, 2, 0.0, 0.0,   0, 
00:15:02, 0.1, 239,    9,   1222, 12.2, 42.4,     55,   25, 0.3, 50.0, 2.1, 239,  329,   2876, 891.0, 22.3,    913,  510, 0.6, 50.0,  0.0, 0.0, 8.0,  90, 2, 0.0, 0.0,   0, 
00:15:12, 0.1, 238,    8,   1222, 12.2, 42.4,     55,   24, 0.3, 50.0, 2.1, 238,  328,   2876, 891.0, 22.3,    913,  509, 0.6, 50.0,  0.0, 0.0, 8.0,  90, 2, 0.0, 0.0,   0, 
00:15:22, 0.1, 238,    9,   1222, 12.2, 42.4,     55,   25, 0.3, 50.0, 2.1, 238,  323,   2876, 891.0, 22.3,    913,  504, 0.6, 50.0,  0.0, 0.0, 8.0,  90, 2, 0.0, 0.0,   0, 
00:15:32, 0.1, 238,    8,   1222, 12.2, 42.4,     55,   25, 0.3, 50.0, 2.1, 238,  319,   2876, 891.0, 22.3,    913,  501, 0.6, 50.0,  0.0, 0.0, 8.0,  90, 2, 0.0, 0.0,   0, 
00:15:42, 0.1, 239,    8,   1222, 12.2, 42.4,     55,   25, 0.3, 50.0, 2.1, 239,  319,   2876, 891.0, 22.3,    913,  504, 0.6, 50.0,  0.0, 0.0, 8.0,  90, 2, 0.0, 0.0,   0, 
00:15:52, 0.1, 239,    8,   1222, 12.2, 42.4,     55,   24, 0.3, 50.0, 2.1, 239,  317,   2876, 891.0, 22.3,    913,  503, 0.6, 50.0,  0.0, 0.0, 8.0,  90, 2, 0.0, 0.0,   0, 
00:16:02, 0.1, 239,    8,   1222, 12.2, 42.4,     55,   24, 0.3, 50.0, 2.1, 239,  316,   2876, 891.0, 22.3,    913,  503, 0.6, 50.0,  0.0, 0.0, 8.0,  90, 2, 0.0, 0.0,   0, 
00:16:12, 0.1, 239,    8,   1222, 12.2, 42.4,     55,   25, 0.3, 50.0, 2.1, 239,  317,   2876, 891.0, 22.3,    913,  504, 0.6, 50.0,  0.0, 0.0, 8.0,  90, 2, 0.0, 0.0,   0, 
00:16:22, 0.1, 239,    9,   1222, 12.2, 42.4,     55,   25, 0.4, 50.0, 2.1, 239,  314,   2876, 891.0, 22.3,    913,  502, 0.6, 50.0,  0.0, 0.0, 8.0,  90, 2, 0.0, 0.0,   0, 
00:16:32, 0.1, 240,    9,   1222, 12.2, 42.4,     55,   25, 0.4, 50.0, 2.1, 240,  313,   2876, 891.0, 22.3,    913,  504, 0.6, 50.0,  0.0, 0.0, 8.0,  90, 2, 0.0, 0.0,   0, 
00:16:42, 0.1, 240,    8,   1222, 12.2, 42.4,     55,   25, 0.3, 50.0, 2.1, 240,  312,   2876, 891.0, 22.3,    913,  504, 0.6, 50.0,  0.0, 0.0, 8.0,  90, 2, 0.0, 0.0,   0, 
00:16:52, 0.1, 240,    8,   1222, 12.2, 42.4,     55,   25, 0.3, 50.0, 2.1, 240,  312,   2876, 891.0, 22.3,    913,  504, 0.6, 50.0,  0.0, 0.0, 8.0,  90, 2, 0.0, 0.0,   0, 
00:17:02, 0.1, 240,    9,   1222, 12.2, 42.4,     55,   25, 0.3, 50.0, 2.1, 240,  310,   2876, 891.0, 22.3,    913,  503, 0.6, 50.0,  0.0, 0.0, 8.0,  90, 2, 0.0, 0.0,   0, 
00:17:12, 0.1, 240,    9,   1222, 12.2, 42.4,     55,   25, 0.3, 50.0, 2.1, 240,  309,   2876, 891.0, 22.3,    913,  503, 0.6, 50.0,  0.0, 0.0, 8.0,  90, 2, 0.0, 0.0,   0, 
00:17:22, 0.1, 240,    8,   1222, 12.2, 42.4,     55,   24, 0.3, 50.0, 2.1, 240,  309,   2876, 891.0, 22.3,    913,  502, 0.6, 50.0,  0.0, 0.0, 8.0,  90, 2, 0.0, 0.0,   0, 
00:17:32, 0.1, 239,    8,   1222, 12.2, 42.4,     55,   25, 0.3, 50.0, 2.1, 239,  307,   2876, 891.0, 22.3,    913,  499, 0.6, 50.0,  0.0, 0.0, 8.0,  90, 2, 0.0, 0.0,   0, 
00:17:42, 0.1, 241,    8,   1222, 12.2, 42.4,     55,   25, 0.3, 50.0, 2.1, 241,  311,   2876, 891.0, 22.3,    913,  510, 0.6, 50.0,  0.0, 0.0, 8.0,  90, 2, 0.0, 0.0,   0, 
00:17:52, 0.1, 241,    9,   1222, 12.2, 42.4,     55,   25, 0.4, 50.0, 2.1, 241,  310,   2876, 891.0, 22.3,    913,  509, 0.6, 50.0,  0.0, 0.0, 8.0,  90, 2, 0.0, 0.0,   0, 
00:18:02, 0.1, 241,    8,   1222, 12.2, 42.4,     55,   25, 0.3, 50.0, 2.1, 241,  310,   2876, 891.0, 22.3,    913,  508, 0.6, 50.0,  0.0, 0.0, 8.0,  90, 2, 0.0, 0.0,   0, 
00:18:12, 0.1, 242,    8,   1222, 12.2, 42.4,     55,   25, 0.3, 50.0, 2.1, 242,  312,   2876, 891.0, 22.3,    913,  514, 0.6, 50.0,  0.0, 0.0, 8.0,  90, 2, 0.0, 0.0,   0, 
00:18:22, 0.1, 243,    9,   1222, 12.2, 42.4,     55,   25, 0.3, 50.0, 2.1, 243,  312,   2876, 891.0, 22.3,    913,  516, 0.6, 50.0,  0.0, 0.0, 8.0,  90, 2, 0.0, 0.0,   0, 
